2025-07-27 22:41:33,494 - INFO - Conexiones a bases de datos establecidas correctamente
2025-07-27 22:43:10,335 - INFO - Tabla destino seleccionada: HechosVentas
2025-07-27 22:43:29,674 - INFO - Consulta de origen: SELECT CAST(p.FechaPedido AS DATE) AS TiempoId, dp.ProductoID, p.ClienteID, p.EmpleadoID, SUM(dp.Cantidad * dp.PrecioUnitario * (1 - (ISNULL(dp.Descuento, 0) / 100))) AS TotalVenta FROM Pedidos p INNER JOIN DetallesPedidos dp ON p.PedidoID = dp.PedidoID WHERE p.Estado = 'Entregado' GROUP BY CAST(p.FechaPedido AS DATE), dp.ProductoID, p.ClienteID, p.EmpleadoID;
2025-07-27 22:43:29,674 - INFO - === FASE DE EXTRACCIÓN ===
2025-07-27 22:43:29,674 - INFO - Iniciando extracción con consulta: SELECT CAST(p.FechaPedido AS DATE) AS TiempoId, dp.ProductoID, p.ClienteID, p.EmpleadoID, SUM(dp.Can...
2025-07-27 22:43:29,732 - INFO - Consulta ejecutada exitosamente. Registros: 3505
2025-07-27 22:43:29,732 - INFO - Extracción exitosa: 3505 registros, 5 columnas
2025-07-27 22:43:41,865 - INFO - === FASE DE TRANSFORMACIÓN ===
2025-07-27 22:43:41,869 - INFO - Iniciando transformaciones de datos
2025-07-27 22:43:41,870 - INFO - Transformaciones completadas
2025-07-27 22:43:41,958 - INFO - Consulta ejecutada exitosamente. Registros: 696
2025-07-27 22:43:41,969 - INFO - Consulta ejecutada exitosamente. Registros: 160
2025-07-27 22:43:41,985 - INFO - Consulta ejecutada exitosamente. Registros: 200
2025-07-27 22:43:41,991 - INFO - Consulta ejecutada exitosamente. Registros: 55
2025-07-27 22:46:55,076 - INFO - Conexiones a bases de datos establecidas correctamente
2025-07-27 22:46:56,230 - INFO - Iniciando proceso ETL
2025-07-27 22:46:56,284 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:46:56,286 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:46:56,289 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:46:56,292 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:46:56,296 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:46:56,300 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:46:56,304 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:46:56,307 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:46:58,120 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:46:58,122 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:46:58,123 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:46:58,124 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:46:58,125 - INFO - Tabla destino seleccionada: HechosVentas
2025-07-27 22:47:06,741 - INFO - Consulta de origen: SELECT CAST(p.FechaPedido AS DATE) AS TiempoId, dp.ProductoID, p.ClienteID, p.EmpleadoID, SUM(dp.Cantidad * dp.PrecioUnitario * (1 - (ISNULL(dp.Descuento, 0) / 100))) AS TotalVenta FROM Pedidos p INNER JOIN DetallesPedidos dp ON p.PedidoID = dp.PedidoID WHERE p.Estado = 'Entregado' GROUP BY CAST(p.FechaPedido AS DATE), dp.ProductoID, p.ClienteID, p.EmpleadoID;
2025-07-27 22:47:06,742 - INFO - === FASE DE EXTRACCIÓN ===
2025-07-27 22:47:06,742 - INFO - Iniciando extracción con consulta: SELECT CAST(p.FechaPedido AS DATE) AS TiempoId, dp.ProductoID, p.ClienteID, p.EmpleadoID, SUM(dp.Can...
2025-07-27 22:47:06,802 - INFO - Consulta ejecutada exitosamente. Registros: 3505
2025-07-27 22:47:06,803 - INFO - Extracción exitosa: 3505 registros, 5 columnas
2025-07-27 22:47:15,910 - INFO - === FASE DE TRANSFORMACIÓN ===
2025-07-27 22:47:15,913 - INFO - Iniciando transformaciones de datos
2025-07-27 22:47:15,913 - INFO - Transformaciones completadas
2025-07-27 22:47:15,961 - INFO - Consulta ejecutada exitosamente. Registros: 696
2025-07-27 22:47:15,973 - INFO - Consulta ejecutada exitosamente. Registros: 160
2025-07-27 22:47:15,984 - INFO - Consulta ejecutada exitosamente. Registros: 200
2025-07-27 22:47:15,990 - INFO - Consulta ejecutada exitosamente. Registros: 55
2025-07-27 22:47:15,990 - INFO - === FASE DE CARGA ===
2025-07-27 22:47:15,990 - INFO - Iniciando carga incremental en HechosVentas
2025-07-27 22:47:15,993 - INFO - Consulta ejecutada exitosamente. Registros: 0
2025-07-27 22:47:15,993 - INFO - No hay registros existentes, cargando todos los datos
2025-07-27 22:47:16,039 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,039 - INFO - Lote 1: 100 registros insertados
2025-07-27 22:47:16,048 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,048 - INFO - Lote 2: 100 registros insertados
2025-07-27 22:47:16,058 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,059 - INFO - Lote 3: 100 registros insertados
2025-07-27 22:47:16,070 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,070 - INFO - Lote 4: 100 registros insertados
2025-07-27 22:47:16,079 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,079 - INFO - Lote 5: 100 registros insertados
2025-07-27 22:47:16,089 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,089 - INFO - Lote 6: 100 registros insertados
2025-07-27 22:47:16,099 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,099 - INFO - Lote 7: 100 registros insertados
2025-07-27 22:47:16,109 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,109 - INFO - Lote 8: 100 registros insertados
2025-07-27 22:47:16,119 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,119 - INFO - Lote 9: 100 registros insertados
2025-07-27 22:47:16,128 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,128 - INFO - Lote 10: 100 registros insertados
2025-07-27 22:47:16,138 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,138 - INFO - Lote 11: 100 registros insertados
2025-07-27 22:47:16,147 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,147 - INFO - Lote 12: 100 registros insertados
2025-07-27 22:47:16,156 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,156 - INFO - Lote 13: 100 registros insertados
2025-07-27 22:47:16,166 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,166 - INFO - Lote 14: 100 registros insertados
2025-07-27 22:47:16,179 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,179 - INFO - Lote 15: 100 registros insertados
2025-07-27 22:47:16,188 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,188 - INFO - Lote 16: 100 registros insertados
2025-07-27 22:47:16,197 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,198 - INFO - Lote 17: 100 registros insertados
2025-07-27 22:47:16,208 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,208 - INFO - Lote 18: 100 registros insertados
2025-07-27 22:47:16,217 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,217 - INFO - Lote 19: 100 registros insertados
2025-07-27 22:47:16,226 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,226 - INFO - Lote 20: 100 registros insertados
2025-07-27 22:47:16,235 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,235 - INFO - Lote 21: 100 registros insertados
2025-07-27 22:47:16,243 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,243 - INFO - Lote 22: 100 registros insertados
2025-07-27 22:47:16,252 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,252 - INFO - Lote 23: 100 registros insertados
2025-07-27 22:47:16,261 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,261 - INFO - Lote 24: 100 registros insertados
2025-07-27 22:47:16,270 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,270 - INFO - Lote 25: 100 registros insertados
2025-07-27 22:47:16,278 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,278 - INFO - Lote 26: 100 registros insertados
2025-07-27 22:47:16,287 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,288 - INFO - Lote 27: 100 registros insertados
2025-07-27 22:47:16,297 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,297 - INFO - Lote 28: 100 registros insertados
2025-07-27 22:47:16,305 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,306 - INFO - Lote 29: 100 registros insertados
2025-07-27 22:47:16,316 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,316 - INFO - Lote 30: 100 registros insertados
2025-07-27 22:47:16,325 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,325 - INFO - Lote 31: 100 registros insertados
2025-07-27 22:47:16,335 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,335 - INFO - Lote 32: 100 registros insertados
2025-07-27 22:47:16,343 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,344 - INFO - Lote 33: 100 registros insertados
2025-07-27 22:47:16,353 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,353 - INFO - Lote 34: 100 registros insertados
2025-07-27 22:47:16,362 - INFO - Datos insertados en HechosVentas. Registros: 100
2025-07-27 22:47:16,363 - INFO - Lote 35: 100 registros insertados
2025-07-27 22:47:16,376 - INFO - Datos insertados en HechosVentas. Registros: 5
2025-07-27 22:47:16,376 - INFO - Lote 36: 5 registros insertados
2025-07-27 22:47:16,376 - INFO - Carga completada en HechosVentas: 3505 registros
2025-07-27 22:47:16,377 - INFO - Carga exitosa: 3505/3505 registros
2025-07-27 22:47:16,377 - INFO - ETL completado. Registros cargados: 3505
2025-07-27 22:53:46,159 - INFO - Iniciando proceso ETL
2025-07-27 22:53:46,255 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:53:46,260 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:53:46,263 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:53:46,268 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:53:46,272 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:53:46,276 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:53:46,278 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:53:46,282 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 22:53:54,783 - INFO - Tabla destino seleccionada: DimTiempo
2025-07-27 23:31:03,523 - INFO - Consulta de origen: SELECT * FROM exit
2025-07-27 23:31:03,524 - INFO - === FASE DE EXTRACCIÓN ===
2025-07-27 23:31:03,524 - INFO - Iniciando extracción con consulta: SELECT * FROM exit...
2025-07-27 23:31:03,621 - ERROR - Error ejecutando consulta: (pyodbc.ProgrammingError) ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Incorrect syntax near the keyword 'exit'. (156) (SQLExecDirectW)")
[SQL: SELECT * FROM exit]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-07-27 23:31:03,622 - ERROR - Error en extracción: (pyodbc.ProgrammingError) ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Incorrect syntax near the keyword 'exit'. (156) (SQLExecDirectW)")
[SQL: SELECT * FROM exit]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-07-27 23:31:03,622 - ERROR - Error en fase de extracción: (pyodbc.ProgrammingError) ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Incorrect syntax near the keyword 'exit'. (156) (SQLExecDirectW)")
[SQL: SELECT * FROM exit]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-07-27 23:31:03,622 - ERROR - Error en el proceso ETL: (pyodbc.ProgrammingError) ('42000', "[42000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Incorrect syntax near the keyword 'exit'. (156) (SQLExecDirectW)")
[SQL: SELECT * FROM exit]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-07-27 23:31:16,554 - INFO - Conexiones a bases de datos establecidas correctamente
2025-07-27 23:31:19,538 - INFO - Iniciando proceso ETL
2025-07-27 23:31:19,613 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 23:31:19,618 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 23:31:19,623 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 23:31:19,629 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 23:31:19,636 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 23:31:19,641 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 23:31:19,648 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 23:31:19,657 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 23:31:26,146 - INFO - Tabla destino seleccionada: DimTiempo
2025-07-27 23:32:33,937 - INFO - Consulta de origen: SELECT DISTINCT CAST(FechaPedido AS DATE) AS TiempoID, FechaPedido AS Amio, DATENAME(MONTH, FechaPedido) AS NombreMes, DATEPART(QUARTER, FechaPedido) AS Trimestre, DATENAME(WEEKDAY, FechaPedido) AS Día, DATEPART(WEEK, FechaPedido) AS Semana FROM Pedidos;
2025-07-27 23:32:33,938 - INFO - === FASE DE EXTRACCIÓN ===
2025-07-27 23:32:33,938 - INFO - Iniciando extracción con consulta: SELECT DISTINCT CAST(FechaPedido AS DATE) AS TiempoID, FechaPedido AS Amio, DATENAME(MONTH, FechaPed...
2025-07-27 23:32:34,041 - INFO - Consulta ejecutada exitosamente. Registros: 1528
2025-07-27 23:32:34,041 - INFO - Extracción exitosa: 1528 registros, 6 columnas
2025-07-27 23:33:44,413 - INFO - Conexiones a bases de datos establecidas correctamente
2025-07-27 23:33:46,672 - INFO - Iniciando proceso ETL
2025-07-27 23:33:46,747 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 23:33:46,753 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 23:33:46,758 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 23:33:46,764 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 23:33:46,770 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 23:33:46,776 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 23:33:46,783 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 23:33:46,788 - INFO - Consulta ejecutada exitosamente. Registros: 1
2025-07-27 23:33:48,864 - INFO - Tabla destino seleccionada: DimTiempo
2025-07-27 23:34:03,503 - INFO - Consulta de origen: SELECT DISTINCT CAST(FechaPedido AS DATE) AS TiempoID, FechaPedido AS Amio, DATENAME(MONTH, FechaPedido) AS NombreMes, DATEPART(QUARTER, FechaPedido) AS Trimestre, DATENAME(WEEKDAY, FechaPedido) AS Día, DATEPART(WEEK, FechaPedido) AS Semana FROM Pedidos;
2025-07-27 23:34:03,504 - INFO - === FASE DE EXTRACCIÓN ===
2025-07-27 23:34:03,504 - INFO - Iniciando extracción con consulta: SELECT DISTINCT CAST(FechaPedido AS DATE) AS TiempoID, FechaPedido AS Amio, DATENAME(MONTH, FechaPed...
2025-07-27 23:34:03,639 - INFO - Consulta ejecutada exitosamente. Registros: 1528
2025-07-27 23:34:03,639 - INFO - Extracción exitosa: 1528 registros, 6 columnas
2025-07-27 23:34:37,552 - INFO - === FASE DE TRANSFORMACIÓN ===
2025-07-27 23:34:37,603 - INFO - Iniciando transformaciones de datos
2025-07-27 23:34:37,604 - INFO - Aplicando transformación 'extract_year' a campo 'Amio'
2025-07-27 23:34:37,609 - INFO - Transformaciones completadas
2025-07-27 23:34:37,609 - INFO - === FASE DE CARGA ===
2025-07-27 23:34:37,612 - INFO - Iniciando carga incremental en DimTiempo
2025-07-27 23:34:37,654 - INFO - Consulta ejecutada exitosamente. Registros: 0
2025-07-27 23:34:37,655 - INFO - No hay registros existentes, cargando todos los datos
2025-07-27 23:34:37,686 - ERROR - Error insertando datos en DimTiempo: (pyodbc.IntegrityError) ('23000', "[23000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Violation of PRIMARY KEY constraint 'PK__DimTiemp__CDBDB07599E2E8E0'. Cannot insert duplicate key in object 'dbo.DimTiempo'. The duplicate key value is (2020-01-15). (2627) (SQLExecDirectW); [23000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]The statement has been terminated. (3621)")
[SQL: INSERT INTO [DimTiempo] ([TiempoID], [Amio], [NombreMes], [Trimestre], [Día], [Semana]) VALUES (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ... 743 characters truncated ... , (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?)]
[parameters: (datetime.datetime(2020, 1, 5, 0, 0), 2020, 'January', 1, 'Sunday', 2, datetime.datetime(2020, 1, 8, 0, 0), 2020, 'January', 1, 'Wednesday', 2, datetime.datetime(2020, 1, 10, 0, 0), 2020, 'January', 1, 'Friday', 2, datetime.datetime(2020, 1, 12, 0, 0), 2020, 'January', 1, 'Sunday', 3, datetime.datetime(2020, 1, 15, 0, 0), 2020, 'January', 1, 'Wednesday', 3, datetime.datetime(2020, 1, 15, 0, 0), 2020, 'January', 1, 'Wednesday', 3, datetime.datetime(2020, 1, 16, 0, 0), 2020, 'January', 1, 'Thursday', 3, datetime.datetime(2020, 1, 17, 0, 0), 2020, 'January', 1, 'Friday', 3, datetime.datetime(2020, 1, 18, 0, 0), 2020 ... 200 parameters truncated ... 'Friday', 9, datetime.datetime(2020, 3, 2, 0, 0), 2020, 'March', 1, 'Monday', 10, datetime.datetime(2020, 3, 2, 0, 0), 2020, 'March', 1, 'Monday', 10, datetime.datetime(2020, 3, 5, 0, 0), 2020, 'March', 1, 'Thursday', 10, datetime.datetime(2020, 3, 5, 0, 0), 2020, 'March', 1, 'Thursday', 10, datetime.datetime(2020, 3, 8, 0, 0), 2020, 'March', 1, 'Sunday', 11, datetime.datetime(2020, 3, 8, 0, 0), 2020, 'March', 1, 'Sunday', 11, datetime.datetime(2020, 3, 10, 0, 0), 2020, 'March', 1, 'Tuesday', 11, datetime.datetime(2020, 3, 10, 0, 0), 2020, 'March', 1, 'Tuesday', 11)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-07-27 23:34:37,687 - ERROR - Error en lote 1: (pyodbc.IntegrityError) ('23000', "[23000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Violation of PRIMARY KEY constraint 'PK__DimTiemp__CDBDB07599E2E8E0'. Cannot insert duplicate key in object 'dbo.DimTiempo'. The duplicate key value is (2020-01-15). (2627) (SQLExecDirectW); [23000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]The statement has been terminated. (3621)")
[SQL: INSERT INTO [DimTiempo] ([TiempoID], [Amio], [NombreMes], [Trimestre], [Día], [Semana]) VALUES (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ... 743 characters truncated ... , (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?)]
[parameters: (datetime.datetime(2020, 1, 5, 0, 0), 2020, 'January', 1, 'Sunday', 2, datetime.datetime(2020, 1, 8, 0, 0), 2020, 'January', 1, 'Wednesday', 2, datetime.datetime(2020, 1, 10, 0, 0), 2020, 'January', 1, 'Friday', 2, datetime.datetime(2020, 1, 12, 0, 0), 2020, 'January', 1, 'Sunday', 3, datetime.datetime(2020, 1, 15, 0, 0), 2020, 'January', 1, 'Wednesday', 3, datetime.datetime(2020, 1, 15, 0, 0), 2020, 'January', 1, 'Wednesday', 3, datetime.datetime(2020, 1, 16, 0, 0), 2020, 'January', 1, 'Thursday', 3, datetime.datetime(2020, 1, 17, 0, 0), 2020, 'January', 1, 'Friday', 3, datetime.datetime(2020, 1, 18, 0, 0), 2020 ... 200 parameters truncated ... 'Friday', 9, datetime.datetime(2020, 3, 2, 0, 0), 2020, 'March', 1, 'Monday', 10, datetime.datetime(2020, 3, 2, 0, 0), 2020, 'March', 1, 'Monday', 10, datetime.datetime(2020, 3, 5, 0, 0), 2020, 'March', 1, 'Thursday', 10, datetime.datetime(2020, 3, 5, 0, 0), 2020, 'March', 1, 'Thursday', 10, datetime.datetime(2020, 3, 8, 0, 0), 2020, 'March', 1, 'Sunday', 11, datetime.datetime(2020, 3, 8, 0, 0), 2020, 'March', 1, 'Sunday', 11, datetime.datetime(2020, 3, 10, 0, 0), 2020, 'March', 1, 'Tuesday', 11, datetime.datetime(2020, 3, 10, 0, 0), 2020, 'March', 1, 'Tuesday', 11)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-07-27 23:34:37,715 - INFO - Datos insertados en DimTiempo. Registros: 1
2025-07-27 23:34:37,727 - INFO - Datos insertados en DimTiempo. Registros: 1
2025-07-27 23:34:37,738 - INFO - Datos insertados en DimTiempo. Registros: 1
2025-07-27 23:34:37,749 - INFO - Datos insertados en DimTiempo. Registros: 1
2025-07-27 23:34:37,762 - INFO - Datos insertados en DimTiempo. Registros: 1
2025-07-27 23:34:37,769 - ERROR - Error insertando datos en DimTiempo: (pyodbc.IntegrityError) ('23000', "[23000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Violation of PRIMARY KEY constraint 'PK__DimTiemp__CDBDB07599E2E8E0'. Cannot insert duplicate key in object 'dbo.DimTiempo'. The duplicate key value is (2020-01-15). (2627) (SQLExecDirectW); [23000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]The statement has been terminated. (3621)")
[SQL: INSERT INTO [DimTiempo] ([TiempoID], [Amio], [NombreMes], [Trimestre], [Día], [Semana]) VALUES (?, ?, ?, ?, ?, ?)]
[parameters: (datetime.datetime(2020, 1, 15, 0, 0), 2020, 'January', 1, 'Wednesday', 3)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-07-27 23:34:37,769 - ERROR - Error insertando fila 5: (pyodbc.IntegrityError) ('23000', "[23000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Violation of PRIMARY KEY constraint 'PK__DimTiemp__CDBDB07599E2E8E0'. Cannot insert duplicate key in object 'dbo.DimTiempo'. The duplicate key value is (2020-01-15). (2627) (SQLExecDirectW); [23000] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]The statement has been terminated. (3621)")
[SQL: INSERT INTO [DimTiempo] ([TiempoID], [Amio], [NombreMes], [Trimestre], [Día], [Semana]) VALUES (?, ?, ?, ?, ?, ?)]
[parameters: (datetime.datetime(2020, 1, 15, 0, 0), 2020, 'January', 1, 'Wednesday', 3)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-07-27 23:34:37,780 - INFO - Datos insertados en DimTiempo. Registros: 1
2025-07-27 23:34:37,792 - INFO - Datos insertados en DimTiempo. Registros: 1
